SystemCodeNumber,Timestamp,price,diff,time,Occupancy,Capacity,Hour,Minute,TimeSlot,occupancyRate,EMA_occupancy
Others-CCCPS98,2016-11-30 15:01:00,12.33,1,1751787993992,1133,3103,15,1,0.8833333333333334,0.3651305188527232,0.3468518260534193
Others-CCCPS135a,2016-10-14 11:01:00,12.86,1,1751787993992,2652,3883,11,1,0.6480392156862745,0.6829770795776462,0.7211792884106119
BHMMBMMBX01,2016-10-16 08:04:00,12.62,1,1751787993992,244,687,8,4,0.4745098039215686,0.3551673944687045,0.4645401711102249
BHMBCCMKT01,2016-11-06 10:59:00,12.04,1,1751787993992,77,577,10,59,0.646078431372549,0.13344887348353554,0.18215996258696693
Others-CCCPS119a,2016-10-14 12:01:00,12.08,1,1751787993992,680,2803,12,1,0.7068627450980393,0.2425972172672137,0.2103799585084986
Others-CCCPS202,2016-11-12 15:27:00,12.48,1,1751787993992,930,2937,15,27,0.9088235294117647,0.3166496424923391,0.35042998679186543
Others-CCCPS98,2016-10-11 10:57:00,12.45,1,1751787993992,1174,3103,10,57,0.6441176470588235,0.3783435385111183,0.3625976822822688
Others-CCCPS135a,2016-10-12 09:03:00,12.8,1,1751787993992,2149,3883,9,3,0.5323529411764706,0.5534380633530775,0.6373086758818447
BHMBCCMKT01,2016-10-26 12:26:00,12.23,1,1751787993992,205,577,12,26,0.7313725490196079,0.35528596187175043,0.26872296222935865
Others-CCCPS135a,2016-12-13 14:56:00,12.83,1,1751787993992,3285,3883,14,56,0.8784313725490196,0.8459953644089622,0.7416520201454034
Others-CCCPS105a,2016-10-06 13:57:00,12.67,1,1751787993992,1363,2009,13,57,0.8205882352941176,0.6784469885515182,0.6007005891053941
BHMNCPHST01,2016-12-07 16:32:00,12.64,1,1751787993992,616,1200,16,32,0.9725490196078432,0.5133333333333333,0.5073507464740736
BHMNCPHST01,2016-12-01 14:58:00,12.68,1,1751787993992,818,1200,14,58,0.8803921568627451,0.6816666666666666,0.5945087065703701
Others-CCCPS135a,2016-10-24 15:32:00,12.81,1,1751787993992,2462,3883,15,32,0.9137254901960784,0.6340458408447077,0.6878489304950556
Others-CCCPS119a,2016-11-27 13:08:00,12.32,1,1751787993992,997,2803,13,8,0.7725490196078431,0.3556903317873707,0.28303514514793465
Others-CCCPS119a,2016-11-27 16:32:00,12.37,1,1751787993992,1046,2803,16,32,0.9725490196078432,0.3731716018551552,0.32810337350154495
BHMBCCTHL01,2016-11-29 10:28:00,12.79,1,1751787993992,336,387,10,28,0.615686274509804,0.8682170542635659,0.7564751012752953
BHMMBMMBX01,2016-11-04 08:59:00,12.64,1,1751787993992,393,687,8,59,0.5284313725490195,0.5720524017467249,0.5182962864284749
Others-CCCPS119a,2016-10-23 11:59:00,12.31,1,1751787993992,481,2803,11,59,0.7049019607843137,0.17160185515519086,0.24985261432836792
Others-CCCPS119a,2016-10-10 16:30:00,12.18,1,1751787993992,381,2803,16,30,0.9705882352941176,0.13592579379236533,0.19288920406036664
Others-CCCPS98,2016-11-09 12:27:00,12.56,1,1751787993992,1257,3103,12,27,0.7323529411764705,0.4050918466000645,0.38384476444116666
Others-CCCPS135a,2016-10-08 13:04:00,12.81,1,1751787993992,1479,3883,13,4,0.7686274509803921,0.38089106361061037,0.534369997052833
Others-CCCPS105a,2016-12-11 15:25:00,12.75,1,1751787993992,1600,2009,15,25,0.9068627450980392,0.7964161274265804,0.6985583582659873
Others-CCCPS8,2016-10-09 14:30:00,12.75,1,1751787993992,681,1322,14,30,0.8529411764705882,0.5151285930408472,0.5498211181076309
BHMEURBRD01,2016-11-30 16:01:00,12.86,1,1751787993992,375,470,16,1,0.942156862745098,0.7978723404255319,0.8509102922277155
BHMMBMMBX01,2016-11-21 09:04:00,12.6,1,1751787993992,320,687,9,4,0.5333333333333333,0.4657933042212518,0.49204479532486334
Others-CCCPS98,2016-10-17 16:28:00,12.49,1,1751787993992,1142,3103,16,28,0.968627450980392,0.368030937802127,0.3759378511216468
Others-CCCPS8,2016-10-07 09:04:00,12.65,1,1751787993992,489,1322,9,4,0.5333333333333333,0.3698940998487141,0.4598576089781725
Others-CCCPS8,2016-11-02 14:56:00,12.62,1,1751787993992,692,1322,14,56,0.8784313725490196,0.5234493192133132,0.49165346409574284
BHMNCPHST01,2016-10-18 11:27:00,12.74,1,1751787993992,741,1200,11,27,0.6735294117647058,0.6175,0.6060043532851851
Others-CCCPS202,2016-11-23 10:31:00,12.45,1,1751787993992,1348,2937,10,31,0.6186274509803922,0.4589717398706163,0.4047008633312409
Others-CCCPS119a,2016-10-05 14:57:00,12.09,1,1751787993992,521,2803,14,57,0.8794117647058823,0.18587227970032108,0.18938074188034387
BHMBCCMKT01,2016-11-01 10:26:00,12.19,1,1751787993992,163,577,10,26,0.6137254901960785,0.2824956672443674,0.275609314736863
Others-CCCPS8,2016-12-13 09:29:00,12.54,1,1751787993992,557,1322,9,29,0.5578431372549019,0.42133131618759456,0.4564923901416687
Others-CCCPS119a,2016-10-27 09:32:00,12.03,1,1751787993992,536,2803,9,32,0.5607843137254902,0.19122368890474492,0.19030221539254438
Others-CCCPS105a,2016-12-02 14:58:00,12.77,1,1751787993992,1380,2009,14,58,0.8803921568627451,0.6869089099054256,0.6927336340857064
Others-CCCPS202,2016-12-08 08:26:00,12.32,1,1751787993992,639,2937,8,26,0.49607843137254903,0.21756894790602654,0.3111349056186337
BHMNCPHST01,2016-11-18 10:01:00,12.72,1,1751787993992,611,1200,10,1,0.5892156862745098,0.5091666666666667,0.5575855099759259
Others-CCCPS8,2016-11-04 08:26:00,12.4,1,1751787993992,340,1322,8,26,0.49607843137254903,0.25718608169440244,0.35683923591803557
BHMEURBRD01,2016-12-06 14:29:00,12.89,1,1751787993992,419,470,14,29,0.8519607843137255,0.8914893617021277,0.8711998269649216
Others-CCCPS135a,2016-12-01 11:32:00,12.84,1,1751787993992,3358,3883,11,32,0.6784313725490196,0.864795261395828,0.6995826292243305
Shopping,2016-11-28 09:28:00,12.85,1,1751787993992,1152,1920,9,28,0.5568627450980392,0.6,0.6949929875809907
BHMEURBRD01,2016-11-06 11:59:00,12.69,1,1751787993992,107,470,11,59,0.7049019607843137,0.2276595744680851,0.5494297007165033
Others-CCCPS8,2016-11-20 13:27:00,12.57,1,1751787993992,866,1322,13,27,0.7911764705882353,0.6550680786686838,0.5059536572933596
BHMNCPNST01,2016-11-01 11:20:00,12.78,1,1751787993992,276,485,11,20,0.6666666666666667,0.5690721649484536,0.6034283990069548
BHMNCPHST01,2016-11-13 16:27:00,12.61,1,1751787993992,250,1200,16,27,0.9676470588235294,0.20833333333333334,0.38295942165462965
Shopping,2016-11-14 15:27:00,12.84,1,1751787993992,1341,1920,15,27,0.9088235294117647,0.6984375,0.6967152437904953
BHMNCPNST01,2016-11-29 12:28:00,12.83,1,1751787993992,320,485,12,28,0.7333333333333334,0.6597938144329897,0.6316111067199722
Others-CCCPS202,2016-11-06 10:00:00,12.27,1,1751787993992,374,2937,10,0,0.5882352941176471,0.12734082397003746,0.2192378647943356
BHMNCPNST01,2016-11-16 13:27:00,12.86,1,1751787993992,373,485,13,27,0.7911764705882353,0.7690721649484537,0.7003416358342129
BHMBCCMKT01,2016-10-10 11:57:00,12.15,1,1751787993992,159,577,11,57,0.7029411764705882,0.2755632582322357,0.27558628648454936
BHMNCPNST01,2016-10-09 12:30:00,12.87,1,1751787993992,208,485,12,30,0.7352941176470589,0.4288659793814433,0.5646038076078281
Others-CCCPS8,2016-11-13 13:07:00,12.68,1,1751787993992,698,1322,13,7,0.7715686274509804,0.5279878971255674,0.5169707772094635
Others-CCCPS202,2016-10-18 14:27:00,12.33,1,1751787993992,1363,2937,14,27,0.85,0.4640789921688798,0.3416584284816077
Others-CCCPS98,2016-11-09 13:27:00,12.58,1,1751787993992,1287,3103,13,27,0.7911764705882353,0.4147599097647438,0.39534888044319527
BHMBCCMKT01,2016-11-16 13:00:00,12.3,1,1751787993992,176,577,13,0,0.7647058823529411,0.3050259965337955,0.29030614150917244
BHMEURBRD01,2016-10-26 09:59:00,12.74,1,1751787993992,375,470,9,59,0.5872549019607842,0.7978723404255319,0.6736510205710176
Others-CCCPS98,2016-12-10 15:59:00,12.55,1,1751787993992,1202,3103,15,59,0.9401960784313725,0.38736706413148564,0.3913579722873405
Others-CCCPS98,2016-11-24 12:30:00,12.62,1,1751787993992,1069,3103,12,30,0.7352941176470589,0.34450531743474055,0.3679316448610405
Shopping,2016-10-17 10:31:00,12.8,1,1751787993992,1182,1920,10,31,0.6186274509803922,0.615625,0.6561701218952476
BHMNCPNST01,2016-10-10 16:30:00,12.83,1,1751787993992,277,485,16,30,0.9705882352941176,0.5711340206185567,0.5678689141131924
Others-CCCPS119a,2016-10-07 15:57:00,11.97,1,1751787993992,395,2803,15,57,0.9382352941176471,0.1409204423831609,0.16561132888785263
Others-CCCPS119a,2016-11-06 10:00:00,11.88,1,1751787993992,112,2803,10,0,0.5882352941176471,0.03995718872636461,0.10278425880710862
Others-CCCPS202,2016-10-22 08:26:00,12.1,1,1751787993992,362,2937,8,26,0.49607843137254903,0.12325502213142663,0.23245672530651718
BHMEURBRD01,2016-10-31 16:26:00,12.78,1,1751787993992,364,470,16,26,0.9666666666666667,0.774468085106383,0.7240595528387003
Others-CCCPS202,2016-10-17 13:31:00,12.32,1,1751787993992,1292,2937,13,31,0.7950980392156863,0.43990466462376576,0.33618069496514147
Others-CCCPS135a,2016-11-03 12:00:00,12.88,1,1751787993992,3181,3883,12,0,0.7058823529411765,0.8192119495235642,0.7593972893739473
BHMEURBRD01,2016-10-16 11:27:00,12.8,1,1751787993992,149,470,11,27,0.6735294117647058,0.3170212765957447,0.5205404147172225
BHMNCPHST01,2016-11-21 15:57:00,12.6,1,1751787993992,625,1200,15,57,0.9382352941176471,0.5208333333333334,0.4518963774939815
Others-CCCPS202,2016-10-31 16:26:00,12.33,1,1751787993992,1003,2937,16,26,0.9666666666666667,0.341504937010555,0.33884281598784827
Broad Street,2016-10-14 14:01:00,12.64,1,1751787993992,568,690,14,1,0.8245098039215687,0.8231884057971014,0.5990822797010125
Others-CCCPS8,2016-11-28 10:32:00,12.65,1,1751787993992,684,1322,10,32,0.6196078431372549,0.5173978819969742,0.5171843296032188
Shopping,2016-12-01 09:25:00,12.75,1,1751787993992,1146,1920,9,25,0.5539215686274509,0.596875,0.6265225609476238
BHMEURBRD01,2016-11-05 08:00:00,12.47,1,1751787993992,96,470,8,0,0.47058823529411764,0.20425531914893616,0.3623978669330793
BHMNCPNST01,2016-12-18 08:50:00,12.72,1,1751787993992,175,485,8,50,0.5196078431372549,0.36082474226804123,0.4643468281906168
Others-CCCPS135a,2016-11-10 16:27:00,12.83,1,1751787993992,2392,3883,16,27,0.9676470588235294,0.6160185423641514,0.6877079158690493
BHMNCPHST01,2016-11-30 15:01:00,12.66,1,1751787993992,807,1200,15,1,0.8833333333333334,0.6725,0.5621981887469907
Others-CCCPS8,2016-10-22 10:26:00,12.57,1,1751787993992,430,1322,10,26,0.6137254901960785,0.32526475037821484,0.42122453999071685
Others-CCCPS202,2016-12-05 10:03:00,12.39,1,1751787993992,971,2937,10,3,0.5911764705882353,0.3306094654409261,0.3347261407143872
Others-CCCPS98,2016-10-27 14:26:00,12.69,1,1751787993992,1875,3103,14,26,0.8490196078431372,0.6042539477924589,0.48609279632674973
Others-CCCPS98,2016-11-23 12:31:00,12.74,1,1751787993992,1176,3103,12,31,0.7362745098039216,0.3789880760554302,0.43254043619108995
Broad Street,2016-11-12 08:27:00,12.37,1,1751787993992,68,690,8,27,0.4970588235294117,0.09855072463768116,0.3488165021693468
Others-CCCPS105a,2016-11-27 11:01:00,12.74,1,1751787993992,949,2009,11,1,0.6480392156862745,0.4723743155798905,0.5825539748327985
Others-CCCPS98,2016-10-31 14:26:00,12.61,1,1751787993992,1113,3103,14,26,0.8490196078431372,0.3586851434096036,0.39561278980034675
BHMNCPNST01,2016-11-24 15:31:00,12.71,1,1751787993992,270,485,15,31,0.9127450980392158,0.5567010309278351,0.5105239295592259
Others-CCCPS98,2016-10-15 14:01:00,12.51,1,1751787993992,1059,3103,14,1,0.8245098039215687,0.3412826297131808,0.3684477097567638
BHMNCPHST01,2016-11-11 14:00:00,12.68,1,1751787993992,731,1200,14,0,0.8235294117647058,0.6091666666666666,0.5856824277068287
BHMBCCTHL01,2016-12-01 11:58:00,12.84,1,1751787993992,397,387,11,58,0.703921568627451,1.0258397932816536,0.8911574472784745
Others-CCCPS8,2016-10-07 13:30:00,12.66,1,1751787993992,684,1322,13,30,0.7941176470588235,0.5173978819969742,0.46931121099384554
Others-CCCPS105a,2016-10-09 09:57:00,12.66,1,1751787993992,669,2009,9,57,0.5852941176470587,0.3330014932802389,0.45777773405651867
Others-CCCPS8,2016-12-08 07:59:00,12.5,1,1751787993992,380,1322,7,59,0.4696078431372549,0.2874432677760968,0.37837723938497114
BHMEURBRD01,2016-12-05 16:02:00,12.59,1,1751787993992,375,470,16,2,0.9431372549019609,0.7978723404255319,0.5801351036793057
Others-CCCPS135a,2016-10-23 09:59:00,12.61,1,1751787993992,615,3883,9,59,0.5872549019607842,0.15838269379345868,0.423045304831254
Others-CCCPS98,2016-11-02 14:56:00,12.6,1,1751787993992,1197,3103,14,56,0.8784313725490196,0.38575572027070576,0.3771017150137348
Others-CCCPS8,2016-12-06 14:02:00,12.57,1,1751787993992,819,1322,14,2,0.8254901960784313,0.6195158850226928,0.498946562203832
BHMBCCMKT01,2016-11-25 11:00:00,12.4,1,1751787993992,331,577,11,0,0.6470588235294118,0.5736568457538995,0.431981493631536
Others-CCCPS105a,2016-11-09 12:00:00,12.75,1,1751787993992,1409,2009,12,0,0.7058823529411765,0.7013439522150323,0.5795608431357755
Others-CCCPS105a,2016-10-04 07:59:00,12.61,1,1751787993992,709,2009,7,59,0.4696078431372549,0.35291189646590343,0.4662363698008395
BHMMBMMBX01,2016-10-30 09:59:00,12.62,1,1751787993992,334,687,9,59,0.5872549019607842,0.4861717612809316,0.4891082783028975
BHMBCCTHL01,2016-10-15 08:34:00,12.61,1,1751787993992,107,387,8,34,0.503921568627451,0.27648578811369506,0.5838216176960848
BHMMBMMBX01,2016-11-19 10:31:00,12.58,1,1751787993992,309,687,10,31,0.6186274509803922,0.4497816593886463,0.4694449688457719
Others-CCCPS98,2016-11-26 08:28:00,12.37,1,1751787993992,568,3103,8,28,0.4980392156862745,0.18304866258459554,0.28007518879916515
BHMBCCMKT01,2016-12-14 14:03:00,12.36,1,1751787993992,198,577,14,3,0.8264705882352942,0.3431542461005199,0.387567869866028
Others-CCCPS135a,2016-12-12 13:29:00,12.72,1,1751787993992,3310,3883,13,29,0.7931372549019607,0.8524336852948751,0.6377394950630646
BHMMBMMBX01,2016-12-11 13:05:00,12.69,1,1751787993992,487,687,13,5,0.7696078431372549,0.7088791848617176,0.5891620768537448
BHMBCCMKT01,2016-10-15 14:27:00,12.49,1,1751787993992,409,577,14,27,0.85,0.708838821490468,0.548203345678248
Broad Street,2016-11-25 09:00:00,12.44,1,1751787993992,384,690,9,0,0.5294117647058824,0.5565217391304348,0.4526691206498908
BHMEURBRD01,2016-11-12 11:00:00,12.41,1,1751787993992,99,470,11,0,0.6470588235294118,0.21063829787234042,0.39538670077582305
Others-CCCPS119a,2016-11-10 08:00:00,11.63,1,1751787993992,189,2803,8,0,0.47058823529411764,0.06742775597574027,0.08510600739142445
Others-CCCPS98,2016-12-08 09:26:00,12.29,1,1751787993992,832,3103,9,26,0.5549019607843138,0.26812761843377375,0.27410140361646945
Others-CCCPS98,2016-12-07 16:32:00,12.3,1,1751787993992,1034,3103,16,32,0.9725490196078432,0.33322591040928135,0.3036636570128754
Others-CCCPS8,2016-11-14 12:27:00,12.67,1,1751787993992,655,1322,12,27,0.7323529411764705,0.49546142208774585,0.4972039921457889
Others-CCCPS98,2016-11-21 10:31:00,12.22,1,1751787993992,929,3103,10,31,0.6186274509803922,0.29938768933290366,0.30152567317288953
Others-CCCPS98,2016-12-13 09:02:00,12.18,1,1751787993992,893,3103,9,2,0.5313725490196078,0.28778601353528843,0.294655843354089
Others-CCCPS98,2016-12-13 10:29:00,12.21,1,1751787993992,961,3103,10,29,0.6166666666666666,0.3097002900418949,0.30217806669799196
BHMEURBRD01,2016-10-06 07:57:00,12.24,1,1751787993992,128,470,7,57,0.4676470588235294,0.2723404255319149,0.333863563153869
Others-CCCPS98,2016-10-22 14:39:00,12.21,1,1751787993992,1036,3103,14,39,0.861764705882353,0.3338704479535933,0.31802425732579265
Others-CCCPS202,2016-12-13 13:55:00,12.44,1,1751787993992,1360,2937,13,55,0.8186274509803921,0.4630575417092271,0.39889184121180715
Others-CCCPS8,2016-10-22 09:26:00,12.49,1,1751787993992,358,1322,9,26,0.5549019607843138,0.2708018154311649,0.3840029037884769
BHMBCCMKT01,2016-10-10 10:30:00,12.26,1,1751787993992,113,577,10,30,0.6176470588235294,0.19584055459272098,0.3720219501354845
Others-CCCPS119a,2016-12-14 14:03:00,11.72,1,1751787993992,631,2803,14,3,0.8264705882352942,0.22511594719942918,0.1551109772954268
Others-CCCPS202,2016-11-27 16:32:00,12.47,1,1751787993992,968,2937,16,32,0.9725490196078432,0.3295880149812734,0.36423992809654027
BHMBCCMKT01,2016-10-28 08:16:00,12.06,1,1751787993992,57,577,8,16,0.4862745098039216,0.09878682842287695,0.23540438927918073
BHMBCCMKT01,2016-10-28 08:16:00,12.06,1,1751787993992,57,577,8,16,0.4862745098039216,0.09878682842287695,0.16709560885102884
BHMBCCMKT01,2016-10-10 13:04:00,12.1,1,1751787993992,176,577,13,4,0.7686274509803921,0.3050259965337955,0.23606080269241214
Others-CCCPS119a,2016-10-11 10:30:00,11.68,1,1751787993992,515,2803,10,30,0.6176470588235294,0.18373171601855154,0.16942134665698916
Others-CCCPS105a,2016-11-10 10:27:00,12.65,1,1751787993992,1218,2009,10,27,0.6147058823529411,0.6062717770034843,0.5362540734021619
Others-CCCPS105a,2016-10-31 11:00:00,12.65,1,1751787993992,1123,2009,11,0,0.6470588235294118,0.5589845694375312,0.5476193214198466
Others-CCCPS105a,2016-10-28 15:02:00,12.7,1,1751787993992,1365,2009,15,2,0.884313725490196,0.6794425087108014,0.613530915065324
BHMEURBRD01,2016-10-15 13:01:00,12.33,1,1751787993992,117,470,13,1,0.765686274509804,0.24893617021276596,0.29139986668331747
Shopping,2016-12-12 13:29:00,12.82,1,1751787993992,1525,1920,13,29,0.7931372549019607,0.7942708333333334,0.7103966971404786
BHMBCCTHL01,2016-11-11 08:00:00,12.36,1,1751787993992,67,387,8,0,0.47058823529411764,0.1731266149870801,0.37847411634158246
Broad Street,2016-12-07 11:25:00,12.58,1,1751787993992,666,690,11,25,0.6715686274509803,0.9652173913043478,0.7089432559771193
Others-CCCPS98,2016-11-22 14:57:00,12.25,1,1751787993992,1044,3103,14,57,0.8794117647058823,0.3364485981308411,0.32723642772831685
BHMMBMMBX01,2016-11-10 14:27:00,12.73,1,1751787993992,498,687,14,27,0.85,0.7248908296943232,0.657026453274034
BHMBCCTHL01,2016-10-05 08:30:00,12.37,1,1751787993992,169,387,8,30,0.5,0.43669250645994834,0.4075833114007654
BHMNCPNST01,2016-11-16 09:27:00,12.72,1,1751787993992,322,485,9,27,0.5558823529411764,0.6639175257731958,0.5872207276662109
Others-CCCPS105a,2016-11-11 09:27:00,12.62,1,1751787993992,782,2009,9,27,0.5558823529411764,0.3892483822797412,0.5013896486725326
Others-CCCPS8,2016-11-21 09:31:00,12.41,1,1751787993992,436,1322,9,31,0.5598039215686275,0.329803328290469,0.35690311603947295
BHMNCPNST01,2016-12-01 11:32:00,12.76,1,1751787993992,364,485,11,32,0.6784313725490196,0.7505154639175258,0.6688680957918683
Others-CCCPS202,2016-11-21 12:57:00,12.58,1,1751787993992,1267,2937,12,57,0.7617647058823529,0.4313925774599932,0.3978162527782667
Others-CCCPS98,2016-10-28 15:02:00,12.38,1,1751787993992,1715,3103,15,2,0.884313725490196,0.5526909442475024,0.43996368598790964
BHMNCPHST01,2016-12-16 14:30:00,12.7,1,1751787993992,718,1200,14,30,0.8529411764705882,0.5983333333333334,0.592007880520081
Others-CCCPS119a,2016-10-23 15:59:00,11.8,1,1751787993992,436,2803,15,59,0.9401960784313725,0.15554762754191936,0.16248448709945426
Others-CCCPS202,2016-12-01 10:58:00,12.55,1,1751787993992,1428,2937,10,58,0.6450980392156863,0.48621041879468846,0.4420133357864776
Broad Street,2016-11-12 11:34:00,12.39,1,1751787993992,148,690,11,34,0.6803921568627451,0.2144927536231884,0.46171800480015385
Others-CCCPS135a,2016-11-20 16:31:00,12.67,1,1751787993992,1163,3883,16,31,0.9715686274509804,0.29951068761267063,0.4686250913378676
Broad Street,2016-12-08 15:59:00,12.53,1,1751787993992,545,690,15,59,0.9401960784313725,0.7898550724637681,0.625786538631961
BHMNCPNST01,2016-11-02 07:56:00,12.69,1,1751787993992,216,485,7,56,0.4666666666666667,0.44536082474226807,0.5571144602670682
BHMMBMMBX01,2016-10-31 08:26:00,12.68,1,1751787993992,338,687,8,26,0.49607843137254903,0.49199417758369723,0.5745103154288655
Others-CCCPS135a,2016-12-09 14:02:00,12.72,1,1751787993992,2973,3883,14,2,0.8254901960784313,0.7656451197527685,0.617135105545318
BHMNCPNST01,2016-11-22 13:31:00,12.75,1,1751787993992,293,485,13,31,0.7950980392156863,0.6041237113402061,0.5806190858036372
Others-CCCPS105a,2016-12-12 09:02:00,12.53,1,1751787993992,796,2009,9,2,0.5313725490196078,0.39621702339472376,0.44880333603362815
Broad Street,2016-11-11 11:00:00,12.62,1,1751787993992,527,690,11,0,0.6470588235294118,0.763768115942029,0.694777327286995
BHMMBMMBX01,2016-11-12 13:27:00,12.75,1,1751787993992,473,687,13,27,0.7911764705882353,0.6885007278020379,0.6315055216154517
Others-CCCPS98,2016-10-04 10:26:00,12.4,1,1751787993992,1142,3103,10,26,0.6137254901960785,0.368030937802127,0.4039973118950183
Others-CCCPS202,2016-12-19 16:30:00,12.53,1,1751787993992,1184,2937,16,30,0.9705882352941176,0.4031324480762683,0.42257289193137293
BHMNCPHST01,2016-12-18 16:03:00,12.69,1,1751787993992,493,1200,16,3,0.9441176470588236,0.41083333333333333,0.5014206069267072
BHMBCCMKT01,2016-10-30 14:32:00,12.3,1,1751787993992,183,577,14,32,0.8549019607843137,0.317157712305026,0.27660925749871906
